Year,Month,Day,DayofWeek,Holiday,ResLag1,ResLag2,ResLag7,ResLag7Avg,Trend,DetrendRes,All
2006,4,3,1,0,4.1317,14.27,-47.853,-58.294,346.9,-24.901,322
2006,4,4,2,0,-24.901,4.1317,-2.3387,-18.698,347.55,34.446,382
2006,4,5,3,0,34.446,-24.901,38.707,32.389,348.88,-28.88,320
2006,4,6,4,0,-28.88,34.446,65.309,29.435,349.51,-12.505,337
2006,4,7,5,0,-12.505,-28.88,50.729,49.992,350.36,-54.357,296
2006,4,8,6,0,-54.357,-12.505,14.27,16.093,350.8,-26.799,324
2006,4,9,7,0,-26.799,-54.357,4.1317,24.84,351.48,-13.475,338
2006,4,10,1,0,-13.475,-26.799,-24.901,-38.609,352.28,-4.279,348
2006,4,11,2,0,-4.279,-13.475,34.446,-5.121,353.21,28.791,382
2006,4,12,3,0,28.791,-4.279,-28.88,27.771,354.45,16.547,371
2006,4,13,4,0,16.547,28.791,-12.505,19.332,355.55,12.449,368
2006,4,14,5,0,12.449,16.547,-54.357,26.453,356.6,23.398,380
2006,4,15,6,0,23.398,12.449,-26.799,-13.246,357.83,100.17,458
2006,4,16,7,0,100.17,23.398,-13.475,15.697,359.47,-56.469,303
2006,4,17,1,0,-56.469,100.17,-4.279,-29.672,359.89,-33.893,326
2006,4,18,2,0,-33.893,-56.469,28.791,13.686,360.51,-1.5061,359
2006,4,19,3,0,-1.5061,-33.893,16.547,17.358,361.47,25.53,387
2006,4,20,4,0,25.53,-1.5061,12.449,15.745,362.73,26.273,389
2006,4,21,5,0,26.273,25.53,23.398,23.142,363.93,42.074,406
2006,4,22,6,0,42.074,26.273,100.17,14.206,365.27,56.731,422
2006,4,23,7,0,56.731,42.074,-56.469,-5.3169,366.72,50.277,417
2006,4,24,1,0,50.277,56.731,-33.893,-27.732,368.2,-17.202,351
2006,4,25,2,0,-17.202,50.277,-1.5061,14.848,368.94,-63.94,305
2006,4,26,3,0,-63.94,-17.202,25.53,12.976,369.27,-24.265,345
2006,4,27,4,0,-24.265,-63.94,26.273,22.881,369.91,-21.913,348
2006,4,28,5,0,-21.913,-24.265,42.074,15.461,370.53,11.474,382
2006,4,29,6,0,11.474,-21.913,56.731,36.094,371.58,-14.576,357
2006,4,30,7,0,-14.576,11.474,50.277,-3.8838,372.33,-65.332,307
2006,5,1,1,0,-65.332,-14.576,-17.202,-20.069,372.63,10.369,383
2006,5,2,2,0,10.369,-65.332,-63.94,-0.55208,373.62,-29.618,344
2006,5,3,3,0,-29.618,10.369,-24.265,-2.7671,374.15,53.852,428
2006,5,4,4,0,53.852,-29.618,-21.913,1.076,375.54,5.4603,381
2006,5,5,5,0,5.4603,53.852,11.474,5.6473,376.46,28.541,405
2006,5,6,6,0,28.541,5.4603,-14.576,28.882,377.64,-14.644,363
2006,5,7,7,0,-14.644,28.541,-65.332,-21.25,378.34,9.6558,388
2006,5,8,1,0,9.6558,-14.644,10.369,-11.251,379.32,23.682,403
2006,5,9,2,0,23.682,9.6558,-29.618,-16.568,380.46,22.537,403
2006,5,10,3,0,22.537,23.682,53.852,17.916,381.6,8.4021,390
2006,5,11,4,0,8.4021,22.537,5.4603,5.5674,382.56,-100.56,282
2006,5,12,5,0,-100.56,8.4021,28.541,26.372,382.82,-49.824,333
2006,5,13,6,0,-49.824,-100.56,-14.644,31.921,383.18,-79.179,304
2006,5,14,7,0,-79.179,-49.824,9.6558,-15.467,383.35,-1.3533,382
2006,5,15,1,0,-1.3533,-79.179,23.682,-4.2613,384.15,-39.15,345
2006,5,16,2,0,-39.15,-1.3533,22.537,-18.132,384.52,-23.521,361
2006,5,17,3,0,-23.521,-39.15,8.4021,15.88,385.06,-49.061,336
2006,5,18,4,0,-49.061,-23.521,-100.56,-22.686,385.37,-30.371,355
2006,5,19,5,0,-30.371,-49.061,-49.824,8.0662,385.8,-22.802,363
2006,5,20,6,0,-22.802,-30.371,-79.179,-12.917,386.31,29.694,416
2006,5,21,7,0,29.694,-22.802,-1.3533,-1.6881,387.37,4.6305,392
2006,5,22,1,0,4.6305,29.694,-39.15,-5.5755,388.17,-50.167,338
2006,5,23,2,0,-50.167,4.6305,-23.521,-23.636,388.38,-18.376,370
2006,5,24,3,0,-18.376,-50.167,-49.061,-2.7681,388.89,-21.885,367
2006,5,25,4,0,-21.885,-18.376,-30.371,-36.846,389.29,23.707,413
2006,5,26,5,0,23.707,-21.885,-22.802,-8.1528,390.25,24.755,415
2006,5,27,6,0,24.755,23.707,29.694,-19.676,391.19,85.814,477
2006,5,28,7,0,85.814,24.755,4.6305,-13.1,392.5,65.498,458
2006,5,29,1,4,65.498,85.814,-50.167,-13.817,393.75,70.249,464
2006,5,30,2,0,45.249,65.498,-18.376,-12.245,394.86,25.135,420
2006,5,31,3,0,25.135,45.249,-21.885,-2.1731,395.78,55.222,451
2006,6,1,4,0,55.222,25.135,23.707,-25.442,396.96,24.044,421
2006,6,2,5,0,24.044,55.222,24.755,-4.8326,397.86,-37.861,360
2006,6,3,6,0,-37.861,24.044,85.814,5.4214,398.06,-14.055,384
2006,6,4,7,0,-14.055,-37.861,65.498,19.608,398.46,-25.46,373
2006,6,5,1,0,-25.46,-14.055,45.249,-5.0966,398.76,-13.759,385
2006,6,6,2,0,-13.759,-25.46,25.135,1.4437,399.17,-58.174,341
2006,6,7,3,0,-58.174,-13.759,55.222,-1.8306,399.2,-23.204,376
2006,6,8,4,0,-23.204,-58.174,24.044,-20.796,399.46,-41.457,358
2006,6,9,5,0,-41.457,-23.204,-37.861,-21.433,399.58,-5.5782,394
2006,6,10,6,0,-5.5782,-41.457,-14.055,5.5685,400.04,-45.039,355
2006,6,11,7,0,-45.039,-5.5782,-25.46,10.829,400.02,-47.02,353
2006,6,12,1,0,-47.02,-45.039,-13.759,-14.457,400.04,-72.045,328
2006,6,13,2,0,-72.045,-47.02,-58.174,-18.734,399.9,-21.896,378
2006,6,14,3,0,-21.896,-72.045,-23.204,-9.7321,400.12,0.87521,401
2006,6,15,4,0,0.87521,-21.896,-41.457,-6.0193,400.58,-66.583,334
2006,6,16,5,0,-66.583,0.87521,-5.5782,-10.372,400.44,41.563,442
2006,6,17,6,0,41.563,-66.583,-45.039,14.103,401.3,55.702,457
2006,6,18,7,0,55.702,41.563,-47.02,-0.58772,402.21,94.79,497
2006,6,19,1,0,94.79,55.702,-72.045,-22.68,403.24,-4.2418,399
2006,6,20,2,0,-4.2418,94.79,-21.896,-18.328,403.58,-14.577,389
2006,6,21,3,0,-14.577,-4.2418,0.87521,2.752,403.78,-34.776,369
2006,6,22,4,0,-34.776,-14.577,-66.583,-15.072,403.73,20.271,424
2006,6,23,5,0,20.271,-34.776,41.563,5.7196,404.27,-40.267,364
2006,6,24,6,0,-40.267,20.271,55.702,20.605,404.14,-44.14,360
2006,6,25,7,0,-44.14,-40.267,94.79,21.952,403.94,4.0605,408
2006,6,26,1,0,4.0605,-44.14,-4.2418,-11.199,404.19,-78.186,326
2006,6,27,2,0,-78.186,4.0605,-14.577,-17.378,403.84,-94.839,309
2006,6,28,3,0,-94.839,-78.186,-34.776,-0.47072,403.45,-20.452,383
2006,6,29,4,0,-20.452,-94.839,20.271,-15.931,403.4,-38.401,365
2006,6,30,5,0,-38.401,-20.452,-40.267,-10.536,403.16,-62.16,341
2006,7,1,6,0,-62.16,-38.401,-44.14,-11.883,402.74,61.261,464
2006,7,2,7,0,61.261,-62.16,4.0605,6.5927,403.48,29.515,433
2006,7,3,1,0,29.515,61.261,-78.186,-42.058,403.94,7.0618,411
2006,7,4,2,5,7.0618,29.515,-94.839,-47.371,404.15,92.847,497
2006,7,5,3,0,20.847,7.0618,-20.452,-19.389,404.49,33.514,438
2006,7,6,4,0,33.514,20.847,-38.401,-31.543,404.94,-60.939,344
2006,7,7,5,0,-60.939,33.514,-62.16,-16.61,404.42,-6.4169,398
2006,7,8,6,0,-6.4169,-60.939,61.261,6.946,404.38,44.618,449
2006,7,9,7,0,44.618,-6.4169,29.515,20.336,404.88,18.121,423
2006,7,10,1,0,18.121,44.618,7.0618,-36.853,405.08,-30.078,375
2006,7,11,2,0,-30.078,18.121,20.847,-27.616,404.77,-72.767,332
2006,7,12,3,0,-72.767,-30.078,33.514,-5.2098,404.17,-66.167,338
2006,7,13,4,0,-66.167,-72.767,-60.939,-36.413,403.5,-31.498,372
2006,7,14,5,0,-31.498,-66.167,-6.4169,-16.82,403.07,-16.066,387
2006,7,15,6,0,-16.066,-31.498,44.618,29.36,402.81,19.188,422
2006,7,16,7,0,19.188,-16.066,18.121,36.622,402.95,52.051,455
2006,7,17,1,0,52.051,19.188,-30.078,-26.361,403.37,6.627,410
2006,7,18,2,0,6.627,52.051,-72.767,-40.334,403.38,-16.376,387
2006,7,19,3,0,-16.376,6.627,-66.167,-21.97,403.1,6.8999,410
2006,7,20,4,0,6.8999,-16.376,-31.498,-27.642,403.05,-76.045,327
2006,7,21,5,0,-76.045,6.8999,-16.066,-31.227,402.23,-27.231,375
2006,7,22,6,0,-27.231,-76.045,19.188,20.232,401.72,-0.71556,401
2006,7,23,7,0,-0.71556,-27.231,52.051,25.937,401.48,22.522,424
2006,7,24,1,0,22.522,-0.71556,6.627,-23.644,401.47,1.5253,403
2006,7,25,2,0,1.5253,22.522,-16.376,-40.784,401.24,-8.2413,393
2006,7,26,3,0,-8.2413,1.5253,6.8999,-11.551,400.92,-23.923,377
2006,7,27,4,0,-23.923,-8.2413,-76.045,-51.721,400.35,-36.35,364
2006,7,28,5,0,-36.35,-23.923,-27.231,-27.968,399.67,-69.673,330
2006,7,29,6,0,-69.673,-36.35,-0.71556,31.088,398.73,22.266,421
2006,7,30,7,0,22.266,-69.673,22.522,30.552,398.62,20.376,419
2006,7,31,1,0,20.376,22.266,1.5253,-3.716,398.5,-33.505,365
2006,8,1,2,0,-33.505,20.376,-8.2413,-19.134,397.83,-8.8258,389
2006,8,2,3,0,-8.8258,-33.505,-23.923,-12.419,397.4,-15.397,382
2006,8,3,4,0,-15.397,-8.8258,-36.35,-51.208,396.84,-66.843,330
2006,8,4,5,0,-66.843,-15.397,-69.673,-29.847,395.86,-36.857,359
2006,8,5,6,0,-36.857,-66.843,22.266,21.339,395,29.999,425
2006,8,6,7,0,29.999,-36.857,20.376,28.267,394.86,54.142,449
2006,8,7,1,0,54.142,29.999,-33.505,-13.858,394.91,-41.913,353
2006,8,8,2,0,-41.913,54.142,-8.8258,-26.553,394.02,-28.024,366
2006,8,9,3,0,-28.024,-41.913,-15.397,-24.647,393.28,-50.275,343
2006,8,10,4,0,-50.275,-28.024,-66.843,-52.684,392.26,-70.261,322
2006,8,11,5,0,-70.261,-50.275,-36.857,-37.457,391.09,-41.092,350
2006,8,12,6,0,-41.092,-70.261,29.999,17.685,390.1,30.903,421
2006,8,13,7,0,30.903,-41.092,54.142,37.273,389.87,27.133,417
2006,8,14,1,0,27.133,30.903,-41.913,-16.816,389.57,-47.572,342
2006,8,15,2,0,-47.572,27.133,-28.024,-15.367,388.51,-70.508,318
2006,8,16,3,0,-70.508,-47.572,-50.275,-20.674,387.32,-66.317,321
2006,8,17,4,0,-66.317,-70.508,-70.261,-62.375,386.07,-57.07,329
2006,8,18,5,0,-57.07,-66.317,-41.092,-43.713,384.86,-60.857,324
2006,8,19,6,0,-60.857,-57.07,30.903,20.613,383.6,4.4022,388
2006,8,20,7,0,4.4022,-60.857,27.133,31.043,382.96,25.037,408
2006,8,21,1,0,25.037,4.4022,-47.572,-30.366,382.56,-53.556,329
2006,8,22,2,0,-53.556,25.037,-70.508,-28.9,381.33,-65.329,316
2006,8,23,3,0,-65.329,-53.556,-66.317,-38.978,380.05,-56.053,324
2006,8,24,4,0,-56.053,-65.329,-57.07,-57.631,378.78,-64.778,314
2006,8,25,5,0,-64.778,-56.053,-60.857,-52.12,377.41,-33.411,344
2006,8,26,6,0,-33.411,-64.778,4.4022,21.893,376.26,44.742,421
2006,8,27,7,0,44.742,-33.411,25.037,31.672,375.94,46.06,422
2006,8,28,1,0,46.06,44.742,-53.556,-44.136,375.68,-104.68,271
2006,8,29,2,0,-104.68,46.06,-65.329,-43.171,374.27,-102.27,272
2006,8,30,3,0,-102.27,-104.68,-56.053,-47.011,372.8,-57.795,315
2006,8,31,4,0,-57.795,-102.27,-64.778,-64.738,371.38,-50.378,321
2006,9,1,5,0,-50.378,-57.795,-33.411,-43.054,370,-8.9972,361
2006,9,2,6,0,-8.9972,-50.378,44.742,27.512,369.07,47.934,417
2006,9,3,7,0,47.934,-8.9972,46.06,38.093,368.72,25.281,394
2006,9,4,1,6,25.281,47.934,-104.68,-61.929,368.14,-19.139,349
2006,9,5,2,0,-5.1394,25.281,-102.27,-66.532,367.27,-36.267,331
2006,9,6,3,0,-36.267,-5.1394,-57.795,-57.61,366.04,-37.039,329
2006,9,7,4,0,-37.039,-36.267,-50.378,-60.622,364.77,-14.767,350
2006,9,8,5,0,-14.767,-37.039,-8.9972,-36.089,363.67,50.329,414
2006,9,9,6,0,50.329,-14.767,47.934,31.995,363.26,74.743,438
2006,9,10,7,0,74.743,50.329,25.281,30.878,362.96,11.04,374
2006,9,11,1,0,11.04,74.743,-5.1394,-52.736,362.17,-89.173,273
2006,9,12,2,0,-89.173,11.04,-36.267,-68.593,360.6,-27.601,333
2006,9,13,3,0,-27.601,-89.173,-37.039,-54.301,359.4,-104.4,255
2006,9,14,4,0,-104.4,-27.601,-14.767,-46.748,357.79,-48.792,309
2006,9,15,5,0,-48.792,-104.4,50.329,-13.234,356.37,48.625,405
2006,9,16,6,0,48.625,-48.792,74.743,42.955,355.92,88.084,444
2006,9,17,7,0,88.084,48.625,11.04,26.854,355.67,84.329,440
2006,9,18,1,0,84.329,88.084,-89.173,-63.136,355.44,-35.442,320
2006,9,19,2,0,-35.442,84.329,-27.601,-57.866,354.12,-36.124,318
2006,9,20,3,0,-36.124,-35.442,-104.4,-63.823,352.8,-33.796,319
2006,9,21,4,0,-33.796,-36.124,-48.792,-44.679,351.45,-1.4458,350
2006,9,22,5,0,-1.4458,-33.796,48.625,14.136,350.49,8.508,359
2006,9,23,6,0,8.508,-1.4458,88.084,63.876,349.62,17.382,367
2006,9,24,7,0,17.382,8.508,84.329,41.677,348.84,34.157,383
2006,9,25,1,0,34.157,17.382,-35.442,-58.608,348.29,-5.2917,343
2006,9,26,2,0,-5.2917,34.157,-36.124,-50.565,347.28,60.721,408
2006,9,27,3,0,60.721,-5.2917,-33.796,-58.259,346.91,-5.9093,341
2006,9,28,4,0,-5.9093,60.721,-1.4458,-28.846,345.84,-61.842,284
2006,9,29,5,0,-61.842,-5.9093,8.508,24.616,344.26,2.7373,347
2006,9,30,6,0,2.7373,-61.842,17.382,57.036,343.29,-21.288,322
2006,10,1,7,0,-21.288,2.7373,34.157,38.702,342.05,35.95,378
2006,10,2,1,0,35.95,-21.288,-5.2917,-33.761,341.49,-27.489,314
2006,10,3,2,0,-27.489,35.95,60.721,-9.8178,340.16,26.844,367
2006,10,4,3,0,26.844,-27.489,-5.9093,-45.287,339.46,58.543,398
2006,10,5,4,0,58.543,26.844,-61.842,-31.711,339,27.003,366
2006,10,6,5,0,27.003,58.543,2.7373,27.55,338.28,47.724,386
2006,10,7,6,0,47.724,27.003,-21.288,39.73,337.78,18.217,356
2006,10,8,7,0,18.217,47.724,35.95,41.369,337,106,443
2006,10,9,1,0,106,18.217,-27.489,-39.349,336.67,-36.674,300
2006,10,10,2,7,-36.674,106,26.844,5.9597,335.28,4.7196,340
2006,10,11,3,0,-58.28,-36.674,58.543,-21.392,333.72,-79.716,254
2006,10,12,4,0,-79.716,-58.28,27.003,-21.269,332,-63.001,269
2006,10,13,5,0,-63.001,-79.716,47.724,26.899,330.37,0.63024,331
2006,10,14,6,0,0.63024,-63.001,18.217,25.599,329.39,18.611,348
2006,10,15,7,0,18.611,0.63024,106,65.109,328.58,23.419,352
2006,10,16,1,0,23.419,18.611,-36.674,-26.224,327.84,-35.841,292
2006,10,17,2,0,-35.841,23.419,-58.28,-1.7101,326.42,29.583,356
2006,10,18,3,0,29.583,-35.841,-79.716,-15.22,325.77,11.23,337
2006,10,19,4,0,11.23,29.583,-63.001,-24.821,324.89,65.109,390
2006,10,20,5,0,65.109,11.23,0.63024,14.9,324.51,50.494,375
2006,10,21,6,0,50.494,65.109,18.611,8.2303,324.06,17.941,342
2006,10,22,7,0,17.941,50.494,23.419,49.881,323.34,15.665,339
2006,10,23,1,0,15.665,17.941,-35.841,-26.324,322.61,-10.612,312
2006,10,24,2,0,-10.612,15.665,29.583,14.717,321.57,-9.5694,312
2006,10,25,3,0,-9.5694,-10.612,11.23,-3.9629,320.56,31.444,352
2006,10,26,4,0,31.444,-9.5694,65.109,-8.1826,320.01,-23.011,297
2006,10,27,5,0,-23.011,31.444,50.494,25.396,318.84,54.162,373
2006,10,28,6,0,54.162,-23.011,17.941,8.3702,318.49,22.512,341
2006,10,29,7,0,22.512,54.162,15.665,45.258,317.87,86.13,404
2006,10,30,1,0,86.13,22.512,-10.612,-27.654,317.66,46.337,364
2006,10,31,2,8,46.337,86.13,-9.5694,-2.8558,317.3,94.7,412
2006,11,1,3,0,46.7,46.337,31.444,5.3754,316.91,46.087,363
2006,11,2,4,0,46.087,46.7,-23.011,1.5251,316.5,-26.502,290
2006,11,3,5,0,-26.502,46.087,54.162,38.253,315.3,-32.302,283
2006,11,4,6,0,-32.302,-26.502,22.512,19.32,314.08,20.919,335
2006,11,5,7,0,20.919,-32.302,86.13,57.803,313.45,5.5539,319
2006,11,6,1,0,5.5539,20.919,46.337,-9.1975,312.69,64.306,377
2006,11,7,2,0,64.306,5.5539,46.7,2.1082,312.46,24.541,337
2006,11,8,3,0,24.541,64.306,46.087,2.2614,311.94,58.061,370
2006,11,9,4,0,58.061,24.541,-26.502,-11.851,311.68,24.323,336
2006,11,10,5,9,24.323,58.061,-32.302,18.246,311.18,20.817,332
2006,11,11,6,9,6.8166,24.323,20.919,19.996,310.5,6.5001,317
2006,11,12,7,0,7.5001,6.8166,5.5539,32.692,309.79,-9.7919,300
2006,11,13,1,0,-9.7919,7.5001,64.306,16.048,308.85,-6.8488,302
2006,11,14,2,0,-6.8488,-9.7919,24.541,22.814,308,27.001,335
2006,11,15,3,0,27.001,-6.8488,58.061,36.705,307.54,4.4644,312
2006,11,16,4,0,4.4644,27.001,24.323,9.9799,306.81,1.1864,308
2006,11,17,5,0,1.1864,4.4644,6.8166,19.793,306.09,62.913,369
2006,11,18,6,0,62.913,1.1864,7.5001,17.218,305.99,23.008,329
2006,11,19,7,0,23.008,62.913,-9.7919,24.389,305.52,-11.52,294
2006,11,20,1,0,-11.52,23.008,-6.8488,23.296,304.73,8.2744,313
2006,11,21,2,0,8.2744,-11.52,27.001,22.168,304.2,17.796,322
2006,11,22,3,0,17.796,8.2744,4.4644,35.014,303.78,-12.784,291
2006,11,23,4,10,-12.784,17.796,1.1864,-6.0009,303.01,4.9853,308
2006,11,24,5,0,-24.015,-12.784,62.913,22.897,302.15,-36.149,266
2006,11,25,6,0,-36.149,-24.015,23.008,18.485,301.05,43.948,345
2006,11,26,7,0,43.948,-36.149,-11.52,17.593,300.83,98.174,399
2006,11,27,1,0,98.174,43.948,8.2744,28.017,300.79,67.212,368
2006,11,28,2,0,67.212,98.174,17.796,29.01,300.74,11.258,312
2006,11,29,3,0,11.258,67.212,-12.784,23.957,300.26,-25.258,275
2006,11,30,4,0,-25.258,11.258,-24.015,-6.2519,299.39,-13.39,286
2006,12,1,5,0,-13.39,-25.258,-36.149,0.31972,298.66,-7.6564,291
2006,12,2,6,0,-7.6564,-13.39,43.948,23.844,297.99,-33.989,264
2006,12,3,7,0,-33.989,-7.6564,98.174,20.604,297.09,-57.089,240
2006,12,4,1,0,-57.089,-33.989,67.212,33.236,296.04,-19.044,277
2006,12,5,2,0,-19.044,-57.089,11.258,20.149,295.31,-25.306,270
2006,12,6,3,0,-25.306,-19.044,-25.258,6.1207,294.51,-14.512,280
2006,12,7,4,0,-14.512,-25.306,-13.39,-2.9738,293.9,-18.899,275
2006,12,8,5,0,-18.899,-14.512,-7.6564,6.4812,293.23,-15.226,278
2006,12,9,6,0,-15.226,-18.899,-33.989,10.117,292.62,-1.6207,291
2006,12,10,7,0,-1.6207,-15.226,-57.089,4.9435,292.23,48.774,341
2006,12,11,1,0,48.774,-1.6207,-19.044,12.399,292.32,6.6781,299
2006,12,12,2,0,6.6781,48.774,-25.306,7.6876,291.98,49.018,341
2006,12,13,3,0,49.018,6.6781,-14.512,-12.023,292.05,46.952,339
2006,12,14,4,0,46.952,49.018,-18.899,-13.779,292.1,55.905,348
2006,12,15,5,0,55.905,46.952,-15.226,0.97056,292.22,61.785,354
2006,12,16,6,0,61.785,55.905,-1.6207,7.8365,292.44,91.557,384
2006,12,17,7,0,91.557,61.785,48.774,19.585,292.75,36.25,329
2006,12,18,1,0,36.25,91.557,6.6781,15.78,292.88,19.124,312
2006,12,19,2,0,19.124,36.25,49.018,13.192,292.74,24.264,317
2006,12,20,3,0,24.264,19.124,46.952,-1.4005,292.69,19.313,312
2006,12,21,4,0,19.313,24.264,55.905,-0.099631,292.59,42.413,335
2006,12,22,5,0,42.413,19.313,61.785,0.6884,292.72,45.277,338
2006,12,23,6,0,45.277,42.413,91.557,24.974,292.9,31.1,324
2006,12,24,7,0,31.1,45.277,36.25,31.527,292.94,3.0597,296
2006,12,25,1,11,3.0597,31.1,19.124,18.493,292.71,-29.709,263
2006,12,26,2,0,-17.709,3.0597,24.264,14.809,292.25,-39.25,253
2006,12,27,3,0,-39.25,-17.709,19.313,6.6238,291.6,-30.598,261
2006,12,28,4,0,-30.598,-39.25,42.413,16.507,291.03,10.969,302
2006,12,29,5,0,10.969,-30.598,45.277,21.045,290.97,-20.971,270
2006,12,30,6,0,-20.971,10.969,31.1,21.762,290.56,58.439,349
2006,12,31,7,0,58.439,-20.971,3.0597,7.7487,290.96,4.0358,295
2007,1,1,1,1,4.0358,58.439,-17.709,-2.7375,290.87,297.13,588
2007,1,2,2,0,-39.871,4.0358,-39.25,2.1816,290.33,-84.327,206
2007,1,3,3,0,-84.327,-39.871,-30.598,5.2888,289.56,-17.564,272
2007,1,4,4,0,-17.564,-84.327,10.969,22.597,289.26,-58.263,231
2007,1,5,5,0,-58.263,-17.564,-20.971,17.716,288.64,21.358,310
2007,1,6,6,0,21.358,-58.263,58.439,44.869,288.79,24.213,313
2007,1,7,7,0,24.213,21.358,4.0358,23.03,288.95,-7.9548,281
2007,1,8,1,0,-7.9548,24.213,-39.871,-7.9444,288.89,-20.891,268
2007,1,9,2,0,-20.891,-7.9548,-84.327,-12.574,288.61,-31.61,257
2007,1,10,3,0,-31.61,-20.891,-17.564,4.5257,288.25,4.7513,293
2007,1,11,4,0,4.7513,-31.61,-58.263,12.756,288.32,18.679,307
2007,1,12,5,0,18.679,4.7513,21.358,26.862,288.57,36.428,325
2007,1,13,6,0,36.428,18.679,24.213,51.327,289.04,28.964,318
2007,1,14,7,0,28.964,36.428,-7.9548,8.8477,289.43,6.5654,296
2007,1,15,1,2,6.5654,28.964,-20.891,-14.837,289.6,-72.595,217
2007,1,16,2,0,-13.595,6.5654,-31.61,-32.731,289.51,-33.509,256
2007,1,17,3,0,-33.509,-13.595,4.7513,-6.0246,289.2,-23.203,266
2007,1,18,4,0,-23.203,-33.509,18.679,3.4493,289.03,-22.03,267
2007,1,19,5,0,-22.03,-23.203,36.428,20.523,288.88,-1.8815,287
2007,1,20,6,0,-1.8815,-22.03,28.964,35.679,288.97,-10.972,278
2007,1,21,7,0,-10.972,-1.8815,6.5654,1.4265,288.97,-3.9733,285
2007,1,22,1,0,-3.9733,-10.972,-13.595,-23.017,289.1,-3.0999,286
2007,1,23,2,0,-3.0999,-3.9733,-33.509,-47.174,289.18,-29.182,260
2007,1,24,3,0,-29.182,-3.0999,-23.203,-16.654,289,-7.0037,282
2007,1,25,4,0,-7.0037,-29.182,-22.03,-12.661,289.1,-19.104,270
2007,1,26,5,0,-19.104,-7.0037,-1.8815,8.7334,289.17,-23.166,266
2007,1,27,6,0,-23.166,-19.104,-10.972,25.161,289.12,29.878,319
2007,1,28,7,0,29.878,-23.166,-3.9733,-0.33173,289.65,-18.645,271
2007,1,29,1,0,-18.645,29.878,-3.0999,-19.364,289.65,-72.646,217
2007,1,30,2,0,-72.646,-18.645,-29.182,-44.657,289.29,-52.293,237
2007,1,31,3,0,-52.293,-72.646,-7.0037,-10.755,289.03,-8.0331,281
2007,2,1,4,0,-8.0331,-52.293,-19.104,-20.18,289.21,-8.2059,281
2007,2,2,5,0,-8.2059,-8.0331,-23.166,8.1847,289.39,-21.386,268
2007,2,3,6,0,-21.386,-8.2059,29.878,18.021,289.44,-49.436,240
2007,2,4,7,0,-49.436,-21.386,-18.645,-6.002,289.27,-3.2686,286
2007,2,5,1,0,-3.2686,-49.436,-72.646,-27.558,289.59,-35.591,254
2007,2,6,2,0,-35.591,-3.2686,-52.293,-36.649,289.59,-72.589,217
2007,2,7,3,0,-72.589,-35.591,-8.0331,-8.3721,289.35,-40.345,249
2007,2,8,4,0,-40.345,-72.589,-8.2059,-7.6653,289.27,-44.27,245
2007,2,9,5,0,-44.27,-40.345,-21.386,-2.5013,289.2,-24.199,265
2007,2,10,6,0,-24.199,-44.27,-49.436,-0.39147,289.34,-42.335,247
2007,2,11,7,0,-42.335,-24.199,-3.2686,-4.8304,289.3,-29.301,260
2007,2,12,1,0,-29.301,-42.335,-35.591,-31.233,289.42,-59.42,230
2007,2,13,2,0,-59.42,-29.301,-72.589,-46.893,289.29,-76.291,213
2007,2,14,3,0,-76.291,-59.42,-40.345,-19.646,289.08,-96.084,193
2007,2,15,4,0,-96.084,-76.291,-44.27,-23.402,288.88,-47.881,241
2007,2,16,5,0,-47.881,-96.084,-24.199,-17.658,288.84,26.164,315
2007,2,17,6,0,26.164,-47.881,-42.335,-18.216,289.59,-32.59,257
2007,2,18,7,0,-32.59,26.164,-29.301,-13.797,289.7,-21.695,268
2007,2,19,1,3,-21.695,-32.59,-59.42,-42.689,289.94,-66.937,223
2007,2,20,2,0,5.0633,-21.695,-76.291,-57.589,290.46,31.539,322
2007,2,21,3,0,31.539,5.0633,-96.084,-37.867,291.26,11.739,303
2007,2,22,4,0,11.739,31.539,-47.881,-29.865,291.87,27.133,319
2007,2,23,5,0,27.133,11.739,26.164,-10.647,292.65,53.349,346
2007,2,24,6,0,53.349,27.133,-32.59,-23.621,293.7,-8.7026,285
2007,2,25,7,0,-8.7026,53.349,-21.695,-18.227,294.15,-50.15,244
2007,2,26,1,0,-50.15,-8.7026,5.0633,-40.648,294.25,-51.249,243
2007,2,27,2,0,-51.249,-50.15,31.539,-42.408,294.3,33.704,328
2007,2,28,3,0,33.704,-51.249,11.739,-33.181,295.19,10.808,306
2007,3,1,4,0,10.808,33.704,27.133,-18.306,295.87,30.132,326
2007,3,2,5,0,30.132,10.808,53.349,8.482,296.78,2.2221,299
2007,3,3,6,0,2.2221,30.132,-8.7026,-33.266,297.37,16.63,314
2007,3,4,7,0,16.63,2.2221,-50.15,-26.103,298.21,-4.214,294
2007,3,5,1,0,-4.214,16.63,-51.249,-35.299,298.83,-72.831,226
2007,3,6,2,0,-72.831,-4.214,33.704,-20.909,298.84,-51.84,247
2007,3,7,3,0,-51.84,-72.831,10.808,-28.471,299.01,26.986,326
2007,3,8,4,0,26.986,-51.84,30.132,-8.7212,299.91,-10.909,289
2007,3,9,5,0,-10.909,26.986,2.2221,14.384,300.41,52.588,353
2007,3,10,6,0,52.588,-10.909,16.63,-16.75,301.56,40.445,342
2007,3,11,7,0,40.445,52.588,-4.214,-26.34,302.62,75.382,378
2007,3,12,1,0,75.382,40.445,-72.831,-44.609,303.9,88.1,392
